,symptom,label
722,이틀전부터 두피가 부운느낌에 아파서 봤더니 이렇게 빨갛게 여드름처럼 낫더라구요 지금은 아픈거 보다는 가려워요 ㅠㅠ 두피샴푸로도 계속 감아봤는데 아픈거보다는 간지러운걸로 바꼇어요 왜그런걸까용,두피
723,오늘 미용실에서 두피관리두피 스케일링 및 여러가지 약품으로 머리감기를 받았는데 미용사 분께서 다음날까지 머리를 감오늘 미용실에서 두피관리두피 스케일링 및 여러가지 약품으로 머리감기를 받았는데 미용사 분께서 다음날까지 머리를 감지 말라고 하시더라고요 만약 다음날 머리 감으면 두피가 안 좋아져서 탈모가 올수도 있나요,두피
724,저희 엄마께서 머리 숱도 진짜 많으시구 탈모도 전혀 없는데 샴푸를 최근에 바꾼 후 앞머리쪽 가르마가 너무 가렵다며 너무 긁어서 그런지 조그만하게 땜빵이 생겼습니다 ㅜㅜ 땜빵 뿐만 아니라 두피 곳곳에 빨갛게 염증 같은 게 많이나 있네요 계속 자꾸 두피가 가렵다고 하시는데 어떻게 하면 좋을까요 ㅜㅜ 탈모는 아니겠지요 너무 걱정됩니다,두피
725,1년전부터 두피가 계속 아팠습니다최근에는 머리 숱도 많이 빠졌구요현재 피부과에서 지루성 두피 바르는 물약이랑 먹는약 처방 받아서 먹구있는중인데 나아지질 않네요 두피가 붉은 색인데 어떻게 해야될까요 근무중에도 하루조일 아프네요 도움좀 부탁드립니다,두피
726,두피케어 관련 질문 합니다두피케어 어떻게 해줘야 두피가 건강해지나요계절을 타는건지 두피가 많이 뒤집어졌는데두피케어 어떻게 해줘야하는지 알려주세요좀 하기 편한 두피케어 방법으로 알려주세요,두피
727,머리를 안감고 하루정도 지나면 두피가 욱신거립니다 이게 지끈지끈거린다고해야하나 욱신거린다고해야하나 뭔가 이상해요통증부위는 정수리부터 이마까지입니다 옆통수나 뒷통수 두피는 눌렀을때 그런 느낌없이 손가락으로 눌렀구나 하는데 머리 윗부분을 누르면 욱신거림이 확실하게 느껴집니다왜 이런건가요 병원을 간다면 두피병원 가면 되나요,두피
728,23일 머리 안 감아도 떡지지 않는 건성 두피인데 요즘 두피에 각질이 전체적으로 올라와서 스트레스예요 간지럽거나 붉은 부분은 없고 그냥 각질만 많고 건드리면 쉽게 털릴 정도예요머리를 감고 나와서 말린 후에 보면 두피 가까이에 각질이 있어요 드라이기 뜨거운 바람으로 말리긴 하는데 각질이 생기기 전에도 똑같이 말렸고 몇년동안 아무 문제도 없었는데 갑자기 각질이 생겼어요집에서 두피 스케일링을 하려고 하는데 닥터포헤어에서 파는 스케일러를 사는게 나을까요 아님 헤어토닉을 사는게 나을까요헤어토닉은 각질제거를 위한 제품은 아닌 것 같던데 헤어토닉도 괜찮을까요건성두피인데 스케일러가 자극적이지는 않을까요,두피
729,두피가 예민해서 뾰루지가 엄청 올라와요하나 나으면 하나 새로 생기고 반복이라ㅠㅠ그동안 샴푸도 많이 바꿔보고 머리도 꼼꼼히 말리면서 나름대로 관리도 열심히 했는데좋아지는 것 같다가도 다시 심해지니까 너무 고민이네요두피뾰루지샴푸도 알아봤는데 좋은게 뭔지 몰라서 선뜻 사기도 그런데두피뾰루지샴푸 좋은 제품 아시면 추천부탁드릴게요두피뾰루지샴푸 말고도 두피관리할 수 있는 방법아시면 같이 알려주세요ㅠㅠ,두피
730,비듬두피 케어 샴푸로 감는데도 두피 각질이 생겨요 손으로 두피 문지르면 진짜 어마무시하게 많이 나오는데 어떻게 하죠 집에서 쉽게 할 수 있는 방법으로 좀 알려주세요ㅠ,두피
731,두피가 좀 가렵고 군데군데 여드름 같은 게 조금씩 나면서 울긋불긋 하게 올라오는 것 같은데 병원 가야하나요 가려워서 긁었더니 비듬도 생긴 듯 두피에 좋은 샴푸 같은 거도 추쳔좀,두피
732,엄마가 몇일전부터 두피가 가렵다고해서 오늘 두피확인해보니까 안이 이렇게 되어있는데 먼가요ㅠㅠ지루성두피염인가요 먼가요,두피
733,땜빵있는데 두피문신 하면 두피문신 한곳에서 머리카락 다시자라나요,두피
734,정수리쪽이 머리가 비어보여서 두피 마사지를 수시로 하는데 이렇게 두피에 자극을 계속 주면 견인성 탈모같은 탈모가 진행되나요,두피
735,두피케어 샴푸 괜찮은거 뭐가 있나요두피에 각질이 너무 많이 생겨서 외출할때마다어깨에 각질이 떨어지지 않을까 검은색옷들은되도록이면 피하게 되네요 두피케어 샴푸 쓰면서관리하고 싶은데 두피케어 샴푸 쓰면 각질 같은거안떨어지고 관리가 될까요 두피관리 방법 좀알려주세요,두피
736,남자 중학생인데 샴푸를 건성 전용으로 바꿔도 나아지질 않아요두피 각질이 엄청 일어나서 어깨에 비듬처럼 엄청 떨어져 있고요 성장기여서 호르몬 때문일까요 아님 문제가 있는걸까요두피가 하얗게 일어나 있습니다ㅠㅠ,두피
737,안녕하세요 저는 지금 탈모병원을 다니고 있고 홈케어를 같이 하면서 며칠전에 두피관리샵을 들려 샴푸를 구매하였습니다그런데 저는 라보에이치샴푸를 쓰고 있는데 이 샴푸가 저랑 가장 잘 맞았지만 오후 샴푸를 사서 써보기로 했습니다그런데 라보에이치 샴푸를 썻을 때 56가닥이 나왔다면 두피관리샵 샴푸는 거의 15가닥이 나오더라고요물론 제가 탈모로 스트레스를 받아서 이런거에 예민한거 이기도 한데 저는 정말 고민되서 여쭤보는 겁니다저샴푸 사용을 멈추라고 하기에도 그래도 두피관리샵에서 만든건데 양아치 샴푸일리도 없고전문가 분이나 이쪽에서 일하시는 분께 정말 여쭤보고 싶은건 제가 지금이라도 라보에이치 샴푸를 쓰는게 좋을까입니다ㅠ,두피
738,최근 두피에 뾰루지 같은 게 자주납니다 가렵기도 하구요 이거 혹시 두피지루성피부염 증상인가요ㅠㅠ 현재 두피로 발병된 지루성으로 인해 걱정이 많으시리라,두피
739,머리 제대로 감았는데도 머리를 막 비볐을때 각질 비듬 같이 하얀게 막 떨어지면 건성두피인가요,두피
740,두피가 지성이라 지성두피샴푸 갠찬은거있나요 지성두피샴푸 꾸준히써도 효과좋은거 알려주세요 지성두피샴푸 대용량도좋아요,두피
741,두피에 여드름이 나고 각질이 두피에 붙어있어요ㅠ 제가 가르마가 되게 비었는데 가르마 쪽에 각질이 넘 많아서고민입니다 두피에 각질 때면 탈모온다고 친구가 그래서 냅뒀는데 보기 흉하고 왜이러나 싶네요ㅠ 안이러려면 어케해ㅇㅑ해요,두피
742,벌써 1년정도 된 고민입니다처음에는 머리가 잘 떡지기 시작해서 샴푸가 문제인가 싶어서 샴푸를 바꿔봤지만 떡지는 건 동일합니다시간이 흐를수록 정수리부분에 당기는 듯한 통증이 나타나기 시작하더니 이제는 가르마를 바꾸거나 머리를 들출 때도 통증이 나타납니다 머리카락이 무거워서이기에는 단발머리이고 두피가 건조해서거나 지루성 두피염인가 싶은데 그러기엔 두피에 비듬이나 각질도 없고 두피 트러블도 없습니다 경미해서 나타나지 않는건지 그러기엔 1년정도 된 문제여서 뭐가 원인인지 알고 싶습니다ㅠ,두피
743,제가12달 정에 미용실에서 두피클리닉을 받았었거든요 고등학교 와서부터 갑자기 머리에 때가 만져저서 그런데 받은지 2주정도 지나니까 다시 두피 때가 많이 생기는 것 같아요 중학교때는 머리 제대로 안깜아도 때같은건 하나도 없었는데  그래서 그런지 요새 머리가 많이 빠지는 걸까요 빠진거 보면 대부분 끝쪽에 그 각질 뭉치 조그마한게 붙어있어요,두피
744,주기적으로 두피가 가렵고 뜨겁고 두피 여드름이 나는데 무슨 영양제가 좋을까요비타민 A B C D  아연은 이미 먹고 있는데 효과 없는 것 같아요 ㅠ,두피
745,제가 지성두피라는 것은 이제 확실히 알겠어요 전 남자인데 머리를 하루에 꼭 두번 감아요 아침에는 필수 저녁에 한번어떤 사람들은 특히 여성분들은 아침에 머리 안감아도 되는 분들이 계시는데전 반곱슬인데다가 아침에 일어나면 머리가 항상 떡져있기 때문에 꼭 감아야되요일하고 저녁에 오면 머리에 기름기가 많이 있어서 그대로 자면 냄새도 나고 해서자기 전엔 샤워 겸 꼭 머리를 감아요전 잘 모르지만 혼자서 방 쓰다 보면 방에서 남자 냄새 난다고 가족들이 그러는데베게랑 이불도 냄새가 베어있고생각해보니까 두피나 피부에 유분이 많아서 그런것 같아요일단 제일 궁금한건 두피에 유분을 없애는 거에요두피 트러블도 잦고미용실에서 추천해준 지성용 샴푸 두피 열감을 내리는 제품 TS탈모샴푸 등등모두 써봤는데 그닥 다른건 잘 모르겠어요피부과 진료를 받아야 될까요신뢰성 있는 답변을 위해 광고는 사절하겠습니다제품을 추천해주고 싶으시면 제품명만 알려주세요 구매링크는 신고합니다,두피
746,20대 남자고 탈모 증상이 있는 것 같아서 관리를 할려는데 어머니께서 트리트먼트를 헤드스파7파란눈 블랙 헤어팩파란색통를 쓰시더라고요 그런데 트리트먼트가 모발용은 두피에 닿으면 안좋다고하고 또 두피랑 모발 둘 다 되는 것도 있다 하던데 구분이 안가서요일단 설명에는 두피에도 바르는 것 같은데이 제품 두피에 발라도 되는 건가요또 발라도 되는데 가능한 안 바르는게 좋다 or 바르면 좋다 인가요또 이게 7초제품이라던데 7초만 있다가 씻으면 되나요,두피
747,안티댄드로프 샴푸 사용중인데요 23일 안감아도 두피가 뽀송하고 냄새가 안나거든요 그래서 각질 원인이 피지 과다분비는 아닌 것 같구요 머리말릴때마다 털면 각질이 우수수 떨어지고 헤어라인쪽에 각질이 끼인게 보이기도 하고ㅠㅠ 말릴때마다 몇분을 털어야 좀 말끔해집니다 건조해서 그런걸까요 아니면 뭐가 원인일까요 프락톤아민이 들어간 샴푸가 비듬에 탁월하다고 해서 몇개월 사용하고 있구요 냄새랑 기름진거는 없어졌는데 이놈의 각질은 여전해요두피는 빨간 적이 없고 저 샴푸 쓰고나서는 가려운 적도 없어요 근데 각질은 심하다는게 문제입니다ㅠ두피 보습을 해야할까요,두피
748,안녕하세요 제가 지성두피인데 1트리트먼트만 사용2 컨디셔너트리트먼트사용 무엇이 더 두피에 좋나요2번을 평소에씀,두피
749,어릴 때 부터 팔 다리에 건선이 있었지만 별 일 아니라고 생각하고 방치했습니다 그러던 어느 날 두피에도 비듬에 생기더니 긁다보면 피딱지가 걸리고 여드름같은게 보이는 등 이상하다싶은 증상이 생기더라구요 하지만 이건 건선과 영향이 있을 가능성은 생각 못하고 몇년 째 비듬 개선 샴푸를 썼습니다문제를 느낀 계기는 최근들어선 머리카락이 심하다싶을 만큼 많이 빠지기 시작했습니다 이쯤되니 두피건선인건가 싶더라구요 만약 맞다면 케어 제품으로도 완화가 되나요 인터넷에 검색한만큼 두피 전체가 빨갛게 부어오르는 등 심각한 증상은 없어서 피부과 방문하는 건 호들갑인가 싶기도 하네요,두피
750,두피가 건조하면서 간지럽고 각질이 있는 것 같아요두피샴푸 쓰면 간지러움과 각질까지 좋아진다고 하던데두피에 좋은 샴푸 추천받고 싶어요,두피
751,친구 두피 봤는데 저러는데 저거 왜그런거예여,두피
752,50대남성 두피에 밑에 사진과 같은게 났습니다 이게 뭔가요,두피
753,두피를만지는데 여드름처럼 느껴지길래사진찍어보니깐 불긋한 반점들이 있더라고요두피케어샴푸쓰면 케어가될까요,두피
754,머리 안감고 두피 깨끗하게 할 수 있는 방법 있나요,두피
755,안녕하세요 제가 사계절 내내 두피에 각질이 생기는사람인데요 특히 겨울만되면 매일감아도 각질이 생겨요머리를 두피까지 말리기는하는데 더 바짝 말려야하나요아니면 두피가 건조해조해서 그런가요답변남겨주시고 두피각질 없어지는 앰플이나헤어제품좀 알려주세요내공50,두피
756,15살인데여 머리를 감아도 머리 말리고 나서 보면 두피에 비듬이 있어요두피에 많이 붙어있길래 긁어도 긁어도 계속 나와요 특이 이마 윗부분 정수리 앞쪽이 좀 심해요살짝만 문질러도 나오고일상생활하는데 비듬때문에 신경이 쓰여요돈이 없어서 샴푸나 오일 같은건 못사겠고그냥두피에 비듬이 안생기는 방법이나 먹으면 좋은 것 등 알려주시면 감사하겠습니다아,두피
757,두피 타입이 지성과 건성 사이 같은데요 성분 때문에 오랫동안 샴푸바 쓰다가 도저히 두피에 너무안맞아서마트 샴푸 사용중입니다 근데 예전같이 두피에 샴푸 거품이 풍성하게 안나요 ㅠㅠ미치겠네요 애벌샴푸해도 그렇고 볼륨살리는 그 뒷편 부분만 ㄱ너무안나서샴푸를 많이 쓰게되네요 원래 안그랬는데 정말 샴푸를 몃번이나 바꾸는지오백원짜리 동전만큼 쓰라고 하는데 저한테 택도없구두피에 물을 충분히 적셔도 안되네요 숱이 없는 편은 아니나 예전만큼 특정부위에 샴푸 거품이 안나니깐머리 감을때 마다 두피에 너무자극 되서 아파요샴푸광고 사절입니다,두피
758,중2여자인데요 집에 누가 와서 불편해서 씻지 못해서 3일 째에 씻었는데 씻기전에도 두피에 뭐가 나고 기름지고 아팠거든요씻고나서도 두피가 아파요 왜이러죠참고로 밤을 새서 오전9시에 자고 오후 1시에 일어났어요,두피
759,안녕하세요 요즘에 비듬이 너무 많이 생겨서 두피케어 좋은거찾아서 관리해주려고 해요 비듬 없애려고 두피케어 좋은미용실에서 쓰는 클리닉 제품 어떤게 좋나요두피케어 할때 미용실 헤어클리닉 제품 사용하면모발관리에 좋다고 해서 알아보고있어요두피케어 좋은거 알려주세요,두피
760,한 23주 전부터 자고 일어나면 두피 일부분이 아파요 두피가 빨갛거나 하지는 않은 거 같은데 누르거나 배게를 뱄을때 땡겨지묜 아파요 탈모 전조 증상인가요 병원은 어디 병원을 가야할까요,두피
761,제가 트리트먼트가 두피에 닿으면 안되는지 모르고 2주정도 그냥 두피에 닿도록 썻는데 두피에 닿으면 모공이 막히고 두피에 문제 생길수도 있다고 하더라고요ㅠㅠ이제부터 두피에 안닿도록 사용하면 탈모와 같은 문제가 안생기겠죠,두피
762,아침에 머리를 감으면 저녁즘될때 손톱으로 두피를 긁으면 손톱에 하얀색 덩어리같이 각질이 많이 나와요 이걸 없애기 위해서 한번감을때 머리를 2번 감아요 머리를 한번만 감으면 샴푸를 써도 기름때문인지 거품도 잘안나고 두피내부도 안씻겨서 한번감을때 2번감아요 그런데 샴푸를 많이 쓰면 탈모가 온다고 해서 고민이에요 두피안에 각질도 잘 안없어지고 샴푸를 많이쓰는것도 부담되요아마 지성두피인 것 같은데 어떻게 관리해야할지 잘모르겠어요,두피
763,24살 남자입니다두피 누르면 멍든 것 같이 통증이 있어요두피 열감도 조금 느껴지구요그리고 제가 기름기가 많아요찾아본 바로는 기름기가 많은데 배출이 안 되어서 두피에 염증이 생겨서 통증이 생기는 거라고 하던데 맞나요 그리고 가마 숱이 점점 없어지고 초기 탈모가 진행중인 것 같은데 두피 통증과 정수리 탈모가 연관이 있을까요,두피
764,저희엄마 두피인데 얼마전부터 두피에 뭐가 만져진다고 봐달라고하는데 이게 각질일까요 그러면 스케일링을 하면되나요 전문가님들 봐주세요,두피
765,원래 이런적이 없는데 요근래 모가 얇아지고 많이 빠지고 이유없이 두피가 간지럽더라구요 이틀에 한번 머리를 감거나 대부분 하루에 한번씩 씻으려흐는데안씻어서 그런것 같진 않고왜이러죠막 두피 각질 이런게 생겨서 그런것 같은 이미지에 ㅠㅠ진짜 심각해요 ㅠㅠ사진 잘 보시면 두피에 각질처럼 뭐가 막 징그럽게 올라와있어요,두피
766,친구가 헤어 국가 자격증 시험 칠 때 샴푸 모델 해달라는데1 천혜인 두피 스케일링제 성분이 괜찮나요2 두피가 예민한데 두피 스케일링제 써도 될까요제가 두피가 예민한 편이고 머리숱이 많은 편이 아니라 주의 성분이 조금이라도 들어있으면 신경쓰일 거 같아서요ㅜ,두피
767,10대 후반 여학생입니다 앞쪽 가르마가 좀 빈다는 생각을 해서 원인을 찾기 위해 알아봤는데 제 두피가 건성인지 지성인지도 모르겠더라고요 두피가 일단 엄청 건조하고 좀 뜨거운 것 같아요 가려울 때도 있는데 거의 안 만지려고 노력하고 있어요 가끔씩 만지면 각질 또는 굳은 피지같은게 나와요 근데 떡집은 엄청 심해요 이런 두피는 어떻게 하면 좋을까요 탈모도 예방하고 싶은데,두피
768,머리카락이 너무 간지러운데 그 머리카락 뒤에 두피에 예전에 지루성 두피염 그거 하고 또 옆에 머리 두피가 간지러운데 탈모인가요사진은 머리 옆 쪽 두피입니다 동그라미 친 대 탈모 인가여 ㅠㅠ 중2인데,두피
769,제가 아로마티카 샴푸가 가렵더라구요 그래서 두피가 민감해서 천연샴푸 쪽으로 샀는데 지성용으로 샀더니 더더 가렵드라구요 건성용으로 사니깐 덜가렵긴한데 쪼금식 가려워요 그러다가 시간지나면 괜찮다가 갑자기 가렵고 건성용샴푸 쓴지는 2일이거든요 더 써봐야 할까요 제가 그렇다고 두피가 빨간것도 아니고 두피에 손을 꾸욱 누르면 비듬이 쪼금 짜잘한거 보일정도 거든요 안누르면 겉면에서는 안보여요 이거 두피 건조해서 그런가요 아니면 샴푸가 그냥 저랑 안맞나요 근데 지금 바꾸는 샴푸가 계속안맞아서요 원인이 뭘까요,두피
770,ㅈㄱㄴ탈색 세번하고 염색 두번했는데 염색 한번더 할 예정인데 탈색염색하고 나서 두피가 일어나서 비듬이 좀 생기더라구요 비듬완화랑 두피진정케어 효과가 모두 있으면 좋겠지만 둘중 하나라도 효과볼수 있으면 일단 추천해주세요 지금은 라우쉬 안티 댄드러프 샴푸랑 트리트먼트 쓰고 있어요 라우쉬 추천해주셔도 됩니다,두피
771,일단 전 머리를 아침에 감습니다저녁 쯤 두피를 만져보면 약간의 기름과 함께 약간의 하얀 각질이 조금 묻어져 나옵니다이틀째에는 머리가 기름 져 보이진 않아요하지만 만져보면 기름이 있긴 있어요34일 쯤 되면 그때부터 머리가 기름진 것 같은 느낌이 납니다 두피를 긁어보면 노란색 각질이 손톱에 껴요두피에 뾰루지 같은 건 잘 안 나서 지루성은 아닌 것 같습니다두피가 건조하단 느낌은 느껴본 적이 없는 것 같아요비듬도 없어요약지성일까요 ㅠㅠ 모르겠어요 ㅠㅠ 도와주세요,두피
772,머리카락이 쉽게 빠지는 탈모두피관리 비법이 있나요어디 전문샵가서 탈모두피관리 받는거 말고요 돈 없어요지금 봐둔게 두피마사지기랑 탈모샴푸 하나씩 살까하는데이것들로 탈모두피관리하면 효과 있을까요,두피
773,두피문신 해보려 하는데두피는 조금 무서워서 알아보고잘하는 곳에서 하고싶어서요지역이 광주인데 광주에 두피문신 잘하는곳 어디 아시면 좀 알려주세요,두피
774,몇달전부터 갑자기 왼쪽 귀 위 두피가 간지럽더라구요두피가 간지러웠던적은 처음이라 이러다 괜찮아질줄알고 냅뒀는데 오늘 갑자기 두피쪽에 부은느낌이 들어서 만져보니까 저렇게 염증인지 뾰루진지 한개가 올라와있더라구요어떤 이유로 두피가 이렇게 가렵고 염증이 생긴건가요32세 여성 머리는 길고 이틀에 한번씩 머리 감습니다 드라이로 따로 머리를 말리진않고 자연건조함샴푸 어떤걸 사야하나요 ㅠㅠ연고는 뭘 발라야 하나요 ㅠㅠ,두피
775,최근 두피에 뾰루지 같은 게 자주납니다 가렵기도 하구요 이거 혹시 두피지루성피부염 증상인가요ㅠㅠ 현재 두피로 발병된 지루성으로 인해 걱정이 많으시리라,두피
776,진짜 어느순간부터 두피가 너무 간지러워 지기 시작했어요 ㅠㅠ 그래서 피부과를 갔는데 지루성두피염이라고 하더라고요 ㅠㅠ 근데 별 효과가 없어서 낼 다른 피부과 가보랴고 합니다 진짜 너무 간지럽고 두피가 빨개요 ㅠㅠ 진짜 뭐때문에 그런거지 모르겠는데 완벽하게 치료 할 수 있는거 맞겠죠 ㅠㅠ 진짜 너무 스트레스에요 맨날 두피간지러워서 미칠거같아요 그러게 사진처럼 각질이 너무 심해서 진짜 미쳐버릴꺼 같아요 진짜 전체적으로 각질이 저렇게 있어서 하얀색 가루가 떨어질까봐 긁지도 못하고 두피에 염증이 올라와서 긁으면 더 자극되고 피나서 너무 힘들어요ㅠㅠ진짜 제발 도와주세용,두피
777,지금 헤어자격증을 갖고있는데 두피관리사에도 관심이 생겨서요 피부도 따야할까요 천안에 사는데 천안에서 두피관리사 자격증을 취득 할 수 있는 학원이 있을까요,두피
778,파마나 염색후에 왜 두피 영양제를 발라줘야 되나요 뭐가 역품이 두피에 쌓이나요 아니면 손상이 되나요,두피
779,고1여자구요 두피가 지성이고 비듬이 있는편인데요두피가 예전부터 좀 빨갰는데 요즘 더 그러네요ㅜㅜ샴푸나 제품 추천좀해주세요 자세히 설명도 부탁드려요,두피
780,아버지 두피에 이런게 있는데 뭘까요 그냥 피부랑 느낌이 다르고 안떼져요ㅠㅠ,두피
781,머리 두피에 염증은 아니고 살 같은데 이게먼가요 ㅠ,두피
782,중1 여학생인데  1년전쯤 부터 2일에 한번쯤 머리를 감았는데요 머리를 안감아서인지 샴푸가 안좋아서인지 아니면 사춘기 호르몬영향인지  최근에 머리를 감아도 비듬이 남아있고 깨끗하게 해도 그렇구ㅠ 비듬샴푸도 3번정도 바꿔봤는데 정말 답이 없더라구요 지성인지 건성인지 민감성인지도 모르겠어요 두피가 드라이 하고나면 하얀색 조금 큰각질들이 두피에 있어서 너무고민입니다 그래서 뜯어보기도하고 그랬는데 별효과도 없고ㅠ 도와주세요,두피
783,지루성 두피염 같은데 좀 괜찮아졌다가 다시 재발했습니다  로즈마리 두피 미스트도 뿌리는데 뿌리면 두피가 화끈해지면서 너무 따갑고 두피에서 진물이 납니다 두피 염증 해결 방법이 있을까요ㅠㅠㅠㅠㅠ,두피
784,원래 이런적이 없는데 요근래 모가 얇아지고 많이 빠지고 이유없이 두피가 간지럽더라구요 이틀에 한번 머리를 감거나 대부분 하루에 한번씩 씻으려흐는데안씻어서 그런것 같진 않고왜이러죠막 두피 각질 이런게 생겨서 그런것 같은 이미지에 ㅠㅠ진짜 심각해요 ㅠㅠ사진 잘 보시면 두피에 각질처럼 뭐가 막 징그럽게 올라와있어요,두피
785,두피 각질이 심해서 그러는데 일단 샴푸는 헤드숄더 가려운 두피 케어 샴푸 사용하는데 머리 가려운건 많이 줄었어요 근데 두피 각질은 아직도 심해서 그러는데 비누로 한번 감고 헤드숄더 샴푸로 한번 더 감으면 두피 각질이 줄어들까요 아니면 집에 두피 케어 샴푸가 하나 더 있는데 이것도 각질은 심해서 안쓰는데 두피 수분을 많이 준다고 써있는데 반반 섞어서 사용하거나 따로따로 사용하면 두피 각질이 많이 줄어들까요 이것도 아니면 집에서 쉽게 두피 각질 줄이는 방법 좀 알려주세요ㅠㅠㅠㅠ,두피
786,최근 두피에 뾰루지 같은 게 자주납니다 가렵기도 하구요 이거 혹시 두피지루성피부염 증상인가요ㅠㅠ 현재 두피로 발병된 지루성으로 인해 걱정이 많으시리라,두피
787,19살 남학생입니다 평소에 뒷통수 두피를 많이 긁는 편이고 두피에 큰 비듬이 많이 있습니다 샴푸는 헤드앤 숄더 쓰고 있는데 뒷통수 두피 일부분만 빨간 이유가 무엇일까요,두피
788,일주일 전에 탈색한번하고 염색하고 그 후로 컬러유지 샴푸로 머리 3번정도 감아줬는데요 초반에는 안그러다가 5일 정도 부터 사진처럼 각질 비슷한게 두피에서 계속 만져지고 떨어져요 처음 발견했을때 보다는 좀 얇아진거같긴 한데요유독 정수리 부분쪽이 심해요 이거 뭐죠탈색할때 두피가 엄청 따갑고 하고나서 하루동안은 두피 아픈기분이 들었었는데 그게 각질되고 가라앉는건가요아시는분들 알려주세요 ㅠㅠ,두피
789,두피가 몇 달 전부터 엄청 예민해졌어요날씨가 건조해서 그런지 요즘엔 각질도 더 심해지고 가려움도 생겨서민감성두피샴푸라도 써볼까싶은데 어떤게 좋은가요두피클리닉 같은것도 알아봤는데가격대가 넘 부담스러워서 일단은 샴푸로 관리해보려구요민감성두피샴푸는 한번도 사용해본 적이 없어서 알아보는게 어렵네요제가 나름 알아보긴 했는데 뭐가 좋은지 몰라서 결정하기가 힘들어요ㅠㅠ민감성두피샴푸 써보신 분들중에 만족스러웠던 제품 있으시면 알려주세요,두피
790,어끄제 미용실에서 탈색 2번을 했는데 첫번째 탈색은 열처리까지 했어요 너무 뜨거워서 머리에 불 붙은 기분이라 몸을 바들바들 떨면서 급하게 직원분을 불렀고 머리 씻는데도 몸이 경직 되었어요 이후로 탈색 염색을 진행했는데 오늘 머리를 감고 보니까 고무줄처럼 죽죽 늘어나고 사람 머리털이 아니라 정말 수분 1도 없는 머리가 되었더라구요파마 염색 한번도 안한 자연모였는데 어쨌든 뒷통수 쪽에 탈색할 때 그래서인지 화끈거려서 만져봤더니 끈적끈적하게 두피쪽에서 자기들끼리 뭉쳐서 두피에 딱 붙었더라구요 이후에 머리감으면 괜찮아지겠지 싶었는데 감아도 뭉치고 손으로 긁어내면 가루로 떨어지고 그러네요 이건 모발이 늘어나서 그런건가요 아님 두피가 손상된걸까요 두피부분이 빨간 것 같긴한데 만약 피부과에서 화상을 입었다고 한다면 미용실에서 손해배상을 요청해도 될까요 제발 도와주세요,두피
791,요새 몸이 안좋아서 머리를 잘 못감았더니이렇게 두피 군데군데가 빨개져있더라고요ㅠㅠ머리 잘 감고 호호바오일로 두피 마사지도 좀 해주면 나아질까요두피가 예민한 편이라 샴푸도 성분따져 쓰곤하는데머리만 잘 감으면 해결될까요ㅠㅠㅠ,두피
792,언제부터인지 기억은 안 나는데 어느 순간부터 이마랑 두피 특히 두피에 각질이 심한 것 같은데 어떻게 해야 하나요,두피
793,제가 2일 정도 머리를 안감아도 기름지지 않고 떡지지않는 머리인데요 근데 한 4일 안감았더니 두피에 각질이 보이더라고요 그래서 오늘 머리 빡빡 감았는데 머리카락에 붙어있는 각질 수는 줄었는데 두피를 보면 아직 남았더라고요ㅠㅠ 각질이 보인지는 2일째고 머리를 털면 떨어지지는 않아요 그냥 머리에 붙어있고 머리카락 들치면 보이는 정도에요 왜 이러는지와 대처법 좀 알려주세요ㅠㅠ,두피
794,두피에 난 점을 레이저로 빼면 아픈가요,두피
795,샴푸한 후에도 두피냄새가 남아있어요유난히 두피냄새로 신경쓰일 때가 많은데두피냄새 잡아주는 샴푸 있을까요,두피
796,두피 일부분에 통증이 있는 게 몇 년 넘었는데요 머리에 손이 가는 건 아무래도 제 두피가 불편하거나 간지럽거나 하니까 절로 손이 가는 거겠죠 간혹 그렇게 손이 가 그 해당 부위를 긁거나 하면 여드름이나 뾰루지 난 곳 눌러서 있는 통증처럼 약간의 통증과 불편한 느낌이 있거든요전 그래서 그냥 두피 지루성 피부염인가 보다 하고 찾아보니 그건 딱히 완치도 없다고 하는 것 같아 달고 살아야 보다 하고 뒀습니다몇년째 항상 똑같은 부위에 똑같은 증상이 있어서요 1제가 생각하는 것처럼 두피 지루성 피부염이 맞을까요 2맞다면 지금 몇년째 이런데 그동안 탈모도 필수로 동반되어졌던 것일까요 3피부과에 가도 지루성 피부염은 완치가 거의 불가능하고 평생 조절하며 컨디션 관리해야 하는 걸로 알고 있어서요 맞나요 그런 거라면 피부과 가서 약 받아 오는 것도 그때뿐인 것 같아서 안 가려고 하는데 혹시 특별히 약이나 치료법이 있나요,두피
797,고3 남자인데 가끔 두피가 뜨거운 느낌이 들고 좀 자주 가려운 편이에요 두피가 아플때도 있고비듬도 많고 하루라도 머리 안 감으면 머리에 손가락 대면 기름이 묻어요탈모는 나이 때문인지 아직 없는거 같아요지루성 두피염 같기도 한데 지금은 학생이라 졸업하고 대학 갔을 때 피부과도 한번 가볼까 싶은데 그때까지 어떻게 관리해야 이런 증상들이 나아질까요,두피
798,탈모가 있어서 두피에 뿌리는 페퍼민트나 허브 토닉을 만들고싶은데요시중에 나와있는건 향이 너무 진해서요정제수 페퍼민트 오일히알루론산 넣고 만들어도 되나요각 비율은 얼마씩 넣으면 좋을까요다른 방부제나 첨가제도 넣어야하나요또 두피토닉이나 두피팩 좋은 레시피 알면 알려주세요,두피
